image_name,image_path,released_year,viewpoint,bbox,make,model,type
9a0739f748c7cf,dataset/image/75/1683/2013/9a0739f748c7cf.jpg,2013,front,"[130.0, 258.0, 734.0, 765.0]",Chrey,Arrizo 7,sedan
9e154878b35c9e,dataset/image/75/1683/2013/9e154878b35c9e.jpg,2013,front,"[239.0, 215.0, 695.0, 552.0]",Chrey,Arrizo 7,sedan
a21758bee676d6,dataset/image/75/1683/2014/a21758bee676d6.jpg,2014,front,"[212.0, 135.0, 597.0, 427.0]",Chrey,Arrizo 7,sedan
8728231674ac67,dataset/image/75/1683/2014/8728231674ac67.jpg,2014,front,"[221.0, 159.0, 606.0, 435.0]",Chrey,Arrizo 7,sedan
b679057095a353,dataset/image/75/1683/2014/b679057095a353.jpg,2014,rear,"[145.0, 80.0, 650.0, 472.0]",Chrey,Arrizo 7,sedan
c4b7c2bed5a20b,dataset/image/75/1683/2014/c4b7c2bed5a20b.jpg,2014,rear,"[218.0, 158.0, 599.0, 454.0]",Chrey,Arrizo 7,sedan
01a999922f4f02,dataset/image/75/1671/2012/01a999922f4f02.jpg,2012,front,"[183.0, 127.0, 635.0, 515.0]",Chrey,Tiggo,SUV
ecd8ec2f6d8a72,dataset/image/75/1671/2012/ecd8ec2f6d8a72.jpg,2012,front,"[250.0, 207.0, 668.0, 567.0]",Chrey,Tiggo,SUV
3ea17b547c8218,dataset/image/75/1671/2012/3ea17b547c8218.jpg,2012,front,"[171.0, 115.0, 635.0, 470.0]",Chrey,Tiggo,SUV
1e80f0f0459c95,dataset/image/75/1671/2012/1e80f0f0459c95.jpg,2012,rear,"[276.0, 211.0, 655.0, 567.0]",Chrey,Tiggo,SUV
5ec14f2a0819c2,dataset/image/75/1671/2012/5ec14f2a0819c2.jpg,2012,front,"[224.0, 160.0, 686.0, 580.0]",Chrey,Tiggo,SUV
1644e649dae7b3,dataset/image/75/1671/2012/1644e649dae7b3.jpg,2012,front,"[235.0, 171.0, 689.0, 565.0]",Chrey,Tiggo,SUV
1aaa4714ac48c9,dataset/image/75/1671/2012/1aaa4714ac48c9.jpg,2012,rear,"[248.0, 221.0, 636.0, 575.0]",Chrey,Tiggo,SUV
6c34a0b0240b30,dataset/image/75/1671/2012/6c34a0b0240b30.jpg,2012,rear,"[151.0, 79.0, 644.0, 527.0]",Chrey,Tiggo,SUV
303c07bb514cca,dataset/image/75/1671/2012/303c07bb514cca.jpg,2012,front,"[154.0, 84.0, 636.0, 503.0]",Chrey,Tiggo,SUV
8eee6179534d6d,dataset/image/75/1671/2012/8eee6179534d6d.jpg,2012,front,"[130.0, 83.0, 786.0, 626.0]",Chrey,Tiggo,SUV
569c12687bee77,dataset/image/75/1671/2012/569c12687bee77.jpg,2012,front,"[184.0, 112.0, 628.0, 487.0]",Chrey,Tiggo,SUV
c8fe3d07e651d0,dataset/image/75/1671/2009/c8fe3d07e651d0.jpg,2009,front,"[88.0, 85.0, 852.0, 587.0]",Chrey,Tiggo,SUV
2faf11e7f406af,dataset/image/75/1671/2009/2faf11e7f406af.jpg,2009,front,"[121.0, 69.0, 778.0, 595.0]",Chrey,Tiggo,SUV
b06d2e39599825,dataset/image/75/1671/2009/b06d2e39599825.jpg,2009,front,"[50.0, 150.0, 868.0, 626.0]",Chrey,Tiggo,SUV
e235fdcc1f9c7d,dataset/image/75/1671/2009/e235fdcc1f9c7d.jpg,2009,front,"[96.0, 8.0, 825.0, 622.0]",Chrey,Tiggo,SUV
6edc23f436420f,dataset/image/75/1671/2009/6edc23f436420f.jpg,2009,front,"[48.0, 25.0, 891.0, 621.0]",Chrey,Tiggo,SUV
21a58ca6f881ac,dataset/image/75/1671/2009/21a58ca6f881ac.jpg,2009,rear,"[121.0, 49.0, 802.0, 589.0]",Chrey,Tiggo,SUV
8445b9fa5ee221,dataset/image/75/1671/2009/8445b9fa5ee221.jpg,2009,front,"[130.0, 38.0, 792.0, 577.0]",Chrey,Tiggo,SUV
a63e37ebc6a645,dataset/image/75/1671/2009/a63e37ebc6a645.jpg,2009,front,"[86.0, 94.0, 871.0, 604.0]",Chrey,Tiggo,SUV
ae5f7bb0ebb548,dataset/image/75/1671/2009/ae5f7bb0ebb548.jpg,2009,front,"[72.0, 92.0, 828.0, 626.0]",Chrey,Tiggo,SUV
cde7f7227ca99a,dataset/image/75/1671/2009/cde7f7227ca99a.jpg,2009,rear,"[93.0, 29.0, 818.0, 620.0]",Chrey,Tiggo,SUV
b908e8547f32d4,dataset/image/75/1671/2010/b908e8547f32d4.jpg,2010,front,"[188.0, 103.0, 693.0, 552.0]",Chrey,Tiggo,SUV
c85fd3745a2e34,dataset/image/75/1671/2010/c85fd3745a2e34.jpg,2010,front,"[140.0, 65.0, 783.0, 609.0]",Chrey,Tiggo,SUV
7024f5f8b8ba30,dataset/image/75/1671/2010/7024f5f8b8ba30.jpg,2010,front,"[152.0, 74.0, 766.0, 606.0]",Chrey,Tiggo,SUV
23461316e068b2,dataset/image/75/1671/2010/23461316e068b2.jpg,2010,rear,"[167.0, 103.0, 745.0, 588.0]",Chrey,Tiggo,SUV
9051ce097f1a00,dataset/image/75/1671/2010/9051ce097f1a00.jpg,2010,front,"[154.0, 146.0, 754.0, 590.0]",Chrey,Tiggo,SUV
c4b4920b5f03cf,dataset/image/75/1671/2010/c4b4920b5f03cf.jpg,2010,rear,"[156.0, 68.0, 778.0, 626.0]",Chrey,Tiggo,SUV
e8b56a5f4ee2af,dataset/image/75/1671/2010/e8b56a5f4ee2af.jpg,2010,rear,"[181.0, 87.0, 740.0, 560.0]",Chrey,Tiggo,SUV
2ce7204c494c08,dataset/image/75/1671/2011/2ce7204c494c08.jpg,2011,front,"[162.0, 124.0, 735.0, 626.0]",Chrey,Tiggo,SUV
57b10282fab443,dataset/image/75/1671/2011/57b10282fab443.jpg,2011,front,"[143.0, 75.0, 754.0, 570.0]",Chrey,Tiggo,SUV
c5e5231b16ff17,dataset/image/75/1671/2011/c5e5231b16ff17.jpg,2011,rear,"[167.0, 81.0, 734.0, 599.0]",Chrey,Tiggo,SUV
fa4581529d2e19,dataset/image/75/1678/2013/fa4581529d2e19.jpg,2013,front,"[142.0, 60.0, 622.0, 500.0]",Chrey,Chrey @ANT,Unknown
461a80aac3381f,dataset/image/75/1678/2013/461a80aac3381f.jpg,2013,rear,"[152.0, 93.0, 743.0, 625.0]",Chrey,Chrey @ANT,Unknown
fe7b07f2b0de59,dataset/image/75/1678/2013/fe7b07f2b0de59.jpg,2013,rear,"[144.0, 95.0, 607.0, 523.0]",Chrey,Chrey @ANT,Unknown
9a4d8fd557a293,dataset/image/75/1678/2013/9a4d8fd557a293.jpg,2013,rear,"[142.0, 65.0, 646.0, 523.0]",Chrey,Chrey @ANT,Unknown
f806d68f3c8a4e,dataset/image/75/1678/2012/f806d68f3c8a4e.jpg,2012,front,"[142.0, 1.0, 646.0, 507.0]",Chrey,Chrey @ANT,Unknown
2175cb6845c69c,dataset/image/75/1666/2013/2175cb6845c69c.jpg,2013,front,"[107.0, 79.0, 808.0, 626.0]",Chrey,Chrey Aika,Unknown
a2c5f2254df224,dataset/image/75/1666/2013/a2c5f2254df224.jpg,2013,front,"[97.0, 15.0, 748.0, 526.0]",Chrey,Chrey Aika,Unknown
ae114c82bd9aac,dataset/image/75/1666/2013/ae114c82bd9aac.jpg,2013,front,"[96.0, 53.0, 712.0, 543.0]",Chrey,Chrey Aika,Unknown
124625f680394c,dataset/image/75/1659/2013/124625f680394c.jpg,2013,front,"[169.0, 162.0, 728.0, 586.0]",Chrey,Chrey E3,sedan
f738f9c3f48051,dataset/image/75/1659/2013/f738f9c3f48051.jpg,2013,front,"[148.0, 111.0, 770.0, 581.0]",Chrey,Chrey E3,sedan
d65aada621571f,dataset/image/75/1659/2013/d65aada621571f.jpg,2013,front,"[116.0, 214.0, 697.0, 685.0]",Chrey,Chrey E3,sedan
886c23b50b1085,dataset/image/75/1659/2013/886c23b50b1085.jpg,2013,front,"[190.0, 153.0, 623.0, 483.0]",Chrey,Chrey E3,sedan
17b92c9bed0aa7,dataset/image/75/1659/2013/17b92c9bed0aa7.jpg,2013,front,"[128.0, 43.0, 733.0, 523.0]",Chrey,Chrey E3,sedan
1e48054184e0f4,dataset/image/75/1659/2013/1e48054184e0f4.jpg,2013,rear,"[208.0, 164.0, 707.0, 582.0]",Chrey,Chrey E3,sedan
48db9dfb8c2185,dataset/image/75/1659/2013/48db9dfb8c2185.jpg,2013,front,"[230.0, 171.0, 590.0, 493.0]",Chrey,Chrey E3,sedan
32db03db6c13a6,dataset/image/75/1659/2013/32db03db6c13a6.jpg,2013,rear,"[180.0, 121.0, 723.0, 583.0]",Chrey,Chrey E3,sedan
3b8d795d117a66,dataset/image/75/1659/2013/3b8d795d117a66.jpg,2013,rear,"[205.0, 107.0, 609.0, 436.0]",Chrey,Chrey E3,sedan
496f65678608b4,dataset/image/75/1659/2013/496f65678608b4.jpg,2013,front,"[134.0, 144.0, 618.0, 466.0]",Chrey,Chrey E3,sedan
53fda1d0a6273a,dataset/image/75/1659/2013/53fda1d0a6273a.jpg,2013,front,"[164.0, 131.0, 756.0, 577.0]",Chrey,Chrey E3,sedan
01c15f5d4e6102,dataset/image/75/1659/2013/01c15f5d4e6102.jpg,2013,front,"[159.0, 276.0, 624.0, 678.0]",Chrey,Chrey E3,sedan
c1d80b9c8b8f83,dataset/image/75/1659/2013/c1d80b9c8b8f83.jpg,2013,front,"[113.0, 60.0, 695.0, 567.0]",Chrey,Chrey E3,sedan
1cf476e4f65359,dataset/image/75/1659/2013/1cf476e4f65359.jpg,2013,front,"[123.0, 77.0, 608.0, 526.0]",Chrey,Chrey E3,sedan
53ec06c89e2d96,dataset/image/75/1659/2013/53ec06c89e2d96.jpg,2013,front,"[190.0, 141.0, 641.0, 524.0]",Chrey,Chrey E3,sedan
cfa54aa5da4b63,dataset/image/75/1659/2013/cfa54aa5da4b63.jpg,2013,front,"[186.0, 161.0, 740.0, 578.0]",Chrey,Chrey E3,sedan
38ac12a9d3b146,dataset/image/75/1659/2013/38ac12a9d3b146.jpg,2013,front,"[167.0, 126.0, 649.0, 483.0]",Chrey,Chrey E3,sedan
7a4290e449b4bf,dataset/image/75/1659/2013/7a4290e449b4bf.jpg,2013,front,"[185.0, 127.0, 667.0, 490.0]",Chrey,Chrey E3,sedan
f179652feaff3e,dataset/image/75/1659/2013/f179652feaff3e.jpg,2013,front,"[148.0, 56.0, 665.0, 508.0]",Chrey,Chrey E3,sedan
07b713c402cd72,dataset/image/75/1659/2013/07b713c402cd72.jpg,2013,front,"[250.0, 217.0, 554.0, 473.0]",Chrey,Chrey E3,sedan
7690bd1be8b5f1,dataset/image/75/1659/2013/7690bd1be8b5f1.jpg,2013,front,"[22.0, 391.0, 762.0, 941.0]",Chrey,Chrey E3,sedan
e6a7c389c23368,dataset/image/75/1659/2013/e6a7c389c23368.jpg,2013,front,"[135.0, 59.0, 550.0, 390.0]",Chrey,Chrey E3,sedan
68a287a6e45153,dataset/image/75/1659/2013/68a287a6e45153.jpg,2013,rear,"[199.0, 171.0, 681.0, 564.0]",Chrey,Chrey E3,sedan
2721cef3067484,dataset/image/75/1659/2013/2721cef3067484.jpg,2013,rear,"[185.0, 142.0, 627.0, 498.0]",Chrey,Chrey E3,sedan
d37a5d4d2e32fe,dataset/image/75/1659/2013/d37a5d4d2e32fe.jpg,2013,rear,"[163.0, 96.0, 648.0, 501.0]",Chrey,Chrey E3,sedan
af5b19e03f3e01,dataset/image/75/1659/2015/af5b19e03f3e01.jpg,2015,front,"[159.0, 156.0, 634.0, 487.0]",Chrey,Chrey E3,sedan
07964822919d28,dataset/image/75/1659/2015/07964822919d28.jpg,2015,front,"[155.0, 139.0, 649.0, 484.0]",Chrey,Chrey E3,sedan
03135de3decf6c,dataset/image/75/1661/2013/03135de3decf6c.jpg,2013,rear,"[161.0, 96.0, 632.0, 533.0]",Chrey,Chrey QQ,hatchback
c6d61af7e89a4b,dataset/image/75/1661/2013/c6d61af7e89a4b.jpg,2013,rear,"[196.0, 115.0, 613.0, 507.0]",Chrey,Chrey QQ,hatchback
1fa12dca35409e,dataset/image/75/1661/2013/1fa12dca35409e.jpg,2013,front,"[174.0, 410.0, 710.0, 644.0]",Chrey,Chrey QQ,hatchback
831f964b79f8bd,dataset/image/75/1661/2013/831f964b79f8bd.jpg,2013,front,"[136.0, 67.0, 588.0, 520.0]",Chrey,Chrey QQ,hatchback
350145ba8d888c,dataset/image/75/1661/2013/350145ba8d888c.jpg,2013,front,"[207.0, 173.0, 606.0, 503.0]",Chrey,Chrey QQ,hatchback
471f71d10597a1,dataset/image/75/1661/2013/471f71d10597a1.jpg,2013,front,"[194.0, 141.0, 595.0, 486.0]",Chrey,Chrey QQ,hatchback
70b8e6dfa358f0,dataset/image/75/1661/2013/70b8e6dfa358f0.jpg,2013,front,"[155.0, 147.0, 630.0, 544.0]",Chrey,Chrey QQ,hatchback
94c9f173539ddb,dataset/image/75/1661/2013/94c9f173539ddb.jpg,2013,front,"[271.0, 244.0, 546.0, 493.0]",Chrey,Chrey QQ,hatchback
21fe758f46b9a5,dataset/image/75/1661/2013/21fe758f46b9a5.jpg,2013,rear,"[190.0, 124.0, 712.0, 603.0]",Chrey,Chrey QQ,hatchback
3791847eb476a5,dataset/image/75/1661/2013/3791847eb476a5.jpg,2013,rear,"[180.0, 110.0, 622.0, 526.0]",Chrey,Chrey QQ,hatchback
4497aea89f33dd,dataset/image/75/1661/2013/4497aea89f33dd.jpg,2013,front,"[208.0, 26.0, 610.0, 416.0]",Chrey,Chrey QQ,hatchback
a844325750608e,dataset/image/75/1661/2013/a844325750608e.jpg,2013,rear,"[203.0, 143.0, 569.0, 481.0]",Chrey,Chrey QQ,hatchback
24d4eb784240cf,dataset/image/75/1661/2013/24d4eb784240cf.jpg,2013,front,"[232.0, 160.0, 688.0, 586.0]",Chrey,Chrey QQ,hatchback
7622285bc8dc4f,dataset/image/75/1661/2013/7622285bc8dc4f.jpg,2013,front,"[191.0, 149.0, 598.0, 493.0]",Chrey,Chrey QQ,hatchback
15d358a4d17fac,dataset/image/75/1661/2013/15d358a4d17fac.jpg,2013,front,"[223.0, 145.0, 688.0, 539.0]",Chrey,Chrey QQ,hatchback
6137b4b69a6c51,dataset/image/75/1661/2013/6137b4b69a6c51.jpg,2013,front,"[164.0, 122.0, 612.0, 495.0]",Chrey,Chrey QQ,hatchback
8e9834bbcc1857,dataset/image/75/1661/2013/8e9834bbcc1857.jpg,2013,front,"[182.0, 162.0, 627.0, 545.0]",Chrey,Chrey QQ,hatchback
06e1e6aeb83d9c,dataset/image/75/1661/2013/06e1e6aeb83d9c.jpg,2013,front,"[150.0, 193.0, 638.0, 561.0]",Chrey,Chrey QQ,hatchback
4e2d13f7a1a77c,dataset/image/75/1661/2013/4e2d13f7a1a77c.jpg,2013,front,"[181.0, 111.0, 605.0, 467.0]",Chrey,Chrey QQ,hatchback
d0eecbd22d0347,dataset/image/75/1661/2013/d0eecbd22d0347.jpg,2013,rear,"[192.0, 59.0, 705.0, 523.0]",Chrey,Chrey QQ,hatchback
5a2f1aeb9b5a46,dataset/image/75/1661/2013/5a2f1aeb9b5a46.jpg,2013,front,"[194.0, 141.0, 592.0, 476.0]",Chrey,Chrey QQ,hatchback
486983f1f9537d,dataset/image/75/1661/2013/486983f1f9537d.jpg,2013,rear,"[151.0, 48.0, 756.0, 612.0]",Chrey,Chrey QQ,hatchback
f96dd184f41774,dataset/image/75/1661/2013/f96dd184f41774.jpg,2013,front,"[142.0, 149.0, 662.0, 468.0]",Chrey,Chrey QQ,hatchback
881e2c33da7c3f,dataset/image/75/1661/2013/881e2c33da7c3f.jpg,2013,front,"[161.0, 102.0, 649.0, 520.0]",Chrey,Chrey QQ,hatchback
074449b5c66ce4,dataset/image/75/1661/2013/074449b5c66ce4.jpg,2013,front,"[147.0, 93.0, 645.0, 502.0]",Chrey,Chrey QQ,hatchback
78c5006dbd7430,dataset/image/75/1661/2013/78c5006dbd7430.jpg,2013,rear,"[201.0, 124.0, 596.0, 499.0]",Chrey,Chrey QQ,hatchback
7ba084b06f899e,dataset/image/75/1661/2013/7ba084b06f899e.jpg,2013,rear,"[172.0, 138.0, 612.0, 539.0]",Chrey,Chrey QQ,hatchback
3acb2a1e9fd1a3,dataset/image/75/1661/2013/3acb2a1e9fd1a3.jpg,2013,rear,"[205.0, 133.0, 552.0, 471.0]",Chrey,Chrey QQ,hatchback
72909cdb77b311,dataset/image/75/1661/2013/72909cdb77b311.jpg,2013,front,"[20.0, 67.0, 528.0, 542.0]",Chrey,Chrey QQ,hatchback
58994105d0bf16,dataset/image/75/1661/2013/58994105d0bf16.jpg,2013,front,"[198.0, 129.0, 661.0, 523.0]",Chrey,Chrey QQ,hatchback
b57b9505df206b,dataset/image/75/1661/2013/b57b9505df206b.jpg,2013,front,"[192.0, 121.0, 707.0, 596.0]",Chrey,Chrey QQ,hatchback
ffe46e47db5708,dataset/image/75/1661/2013/ffe46e47db5708.jpg,2013,front,"[129.0, 1.0, 706.0, 555.0]",Chrey,Chrey QQ,hatchback
2f2897a9b6947a,dataset/image/75/1661/2013/2f2897a9b6947a.jpg,2013,rear,"[172.0, 104.0, 626.0, 532.0]",Chrey,Chrey QQ,hatchback
52cf5bc171859c,dataset/image/75/1661/2013/52cf5bc171859c.jpg,2013,front,"[163.0, 92.0, 675.0, 492.0]",Chrey,Chrey QQ,hatchback
73f1437ff1d6c9,dataset/image/75/1661/2013/73f1437ff1d6c9.jpg,2013,front,"[83.0, 4.0, 796.0, 552.0]",Chrey,Chrey QQ,hatchback
50306e7b250673,dataset/image/75/1661/2013/50306e7b250673.jpg,2013,rear,"[197.0, 124.0, 592.0, 494.0]",Chrey,Chrey QQ,hatchback
09d10530c51525,dataset/image/75/1661/2013/09d10530c51525.jpg,2013,rear,"[171.0, 111.0, 747.0, 625.0]",Chrey,Chrey QQ,hatchback
c34a03eeb5ddb7,dataset/image/75/1661/2013/c34a03eeb5ddb7.jpg,2013,rear,"[169.0, 87.0, 615.0, 508.0]",Chrey,Chrey QQ,hatchback
d3c9b0b982a487,dataset/image/75/1657/2012/d3c9b0b982a487.jpg,2012,rear,"[169.0, 88.0, 639.0, 464.0]",Chrey,Chrey A3 sedan,sedan
2f4800c01ac4ce,dataset/image/75/1657/2012/2f4800c01ac4ce.jpg,2012,front,"[194.0, 168.0, 715.0, 544.0]",Chrey,Chrey A3 sedan,sedan
21616ea9c853ff,dataset/image/75/1657/2012/21616ea9c853ff.jpg,2012,front,"[151.0, 79.0, 657.0, 445.0]",Chrey,Chrey A3 sedan,sedan
a93fe2fd292aee,dataset/image/75/1657/2012/a93fe2fd292aee.jpg,2012,rear,"[135.0, 87.0, 910.0, 696.0]",Chrey,Chrey A3 sedan,sedan
99c3bf7fbd2bef,dataset/image/75/1657/2012/99c3bf7fbd2bef.jpg,2012,rear,"[169.0, 73.0, 662.0, 451.0]",Chrey,Chrey A3 sedan,sedan
b2e76b20118194,dataset/image/75/1657/2012/b2e76b20118194.jpg,2012,front,"[158.0, 73.0, 650.0, 436.0]",Chrey,Chrey A3 sedan,sedan
0cd66e5efecb6d,dataset/image/75/1657/2012/0cd66e5efecb6d.jpg,2012,front,"[120.0, 102.0, 904.0, 667.0]",Chrey,Chrey A3 sedan,sedan
62af9c66986d74,dataset/image/75/1657/2012/62af9c66986d74.jpg,2012,rear,"[191.0, 168.0, 723.0, 599.0]",Chrey,Chrey A3 sedan,sedan
588a921e0c7a79,dataset/image/75/1657/2008/588a921e0c7a79.jpg,2008,rear,"[159.0, 85.0, 641.0, 453.0]",Chrey,Chrey A3 sedan,sedan
6472b701603b7f,dataset/image/75/1657/2010/6472b701603b7f.jpg,2010,front,"[102.0, 72.0, 779.0, 587.0]",Chrey,Chrey A3 sedan,sedan
9a7f20d4c066d7,dataset/image/75/1657/2010/9a7f20d4c066d7.jpg,2010,front,"[126.0, 53.0, 671.0, 431.0]",Chrey,Chrey A3 sedan,sedan
dce61aca9a9fb6,dataset/image/75/1657/2010/dce61aca9a9fb6.jpg,2010,rear,"[127.0, 84.0, 827.0, 548.0]",Chrey,Chrey A3 sedan,sedan
2ecad8db076348,dataset/image/75/1657/2010/2ecad8db076348.jpg,2010,front,"[80.0, 125.0, 843.0, 574.0]",Chrey,Chrey A3 sedan,sedan
3c8212e919bb74,dataset/image/75/1657/2010/3c8212e919bb74.jpg,2010,front,"[133.0, 29.0, 661.0, 475.0]",Chrey,Chrey A3 sedan,sedan
09079c58c07700,dataset/image/75/1657/2010/09079c58c07700.jpg,2010,rear,"[133.0, 89.0, 656.0, 479.0]",Chrey,Chrey A3 sedan,sedan
c75d1543f9edd7,dataset/image/75/1657/2011/c75d1543f9edd7.jpg,2011,front,"[161.0, 37.0, 678.0, 449.0]",Chrey,Chrey A3 sedan,sedan
cd979b575c6079,dataset/image/75/1657/2011/cd979b575c6079.jpg,2011,rear,"[97.0, 107.0, 801.0, 577.0]",Chrey,Chrey A3 sedan,sedan
76c76b99e52b2f,dataset/image/75/1657/2011/76c76b99e52b2f.jpg,2011,rear,"[76.0, 92.0, 808.0, 621.0]",Chrey,Chrey A3 sedan,sedan
73584aae493cba,dataset/image/75/1657/2011/73584aae493cba.jpg,2011,rear,"[202.0, 138.0, 836.0, 645.0]",Chrey,Chrey A3 sedan,sedan
b492932076205d,dataset/image/75/1657/2011/b492932076205d.jpg,2011,front,"[156.0, 117.0, 743.0, 538.0]",Chrey,Chrey A3 sedan,sedan
46bdeb9a233ca3,dataset/image/75/1657/2011/46bdeb9a233ca3.jpg,2011,rear,"[31.0, 58.0, 829.0, 626.0]",Chrey,Chrey A3 sedan,sedan
ad2dc4831c927e,dataset/image/75/1657/2011/ad2dc4831c927e.jpg,2011,rear,"[172.0, 112.0, 739.0, 572.0]",Chrey,Chrey A3 sedan,sedan
683e2224253752,dataset/image/75/1657/2011/683e2224253752.jpg,2011,rear,"[160.0, 121.0, 650.0, 484.0]",Chrey,Chrey A3 sedan,sedan
1e3a9cd3755913,dataset/image/75/1657/2011/1e3a9cd3755913.jpg,2011,front,"[143.0, 76.0, 724.0, 428.0]",Chrey,Chrey A3 sedan,sedan
8d63cb8593e65d,dataset/image/75/1657/2011/8d63cb8593e65d.jpg,2011,rear,"[159.0, 89.0, 655.0, 474.0]",Chrey,Chrey A3 sedan,sedan
60fcb97463d496,dataset/image/75/1657/2011/60fcb97463d496.jpg,2011,front,"[162.0, 98.0, 651.0, 449.0]",Chrey,Chrey A3 sedan,sedan
071fd9c6fb9c0f,dataset/image/75/1657/2011/071fd9c6fb9c0f.jpg,2011,front,"[161.0, 122.0, 645.0, 453.0]",Chrey,Chrey A3 sedan,sedan
78fed225ff77a2,dataset/image/75/1657/2011/78fed225ff77a2.jpg,2011,front,"[145.0, 107.0, 665.0, 480.0]",Chrey,Chrey A3 sedan,sedan
4261d808816bb0,dataset/image/75/1657/2011/4261d808816bb0.jpg,2011,rear,"[74.0, 61.0, 843.0, 626.0]",Chrey,Chrey A3 sedan,sedan
62089a82d2361d,dataset/image/75/1657/2011/62089a82d2361d.jpg,2011,front,"[146.0, 113.0, 772.0, 563.0]",Chrey,Chrey A3 sedan,sedan
6f9d1dc26448f1,dataset/image/75/1657/2011/6f9d1dc26448f1.jpg,2011,front,"[182.0, 80.0, 722.0, 547.0]",Chrey,Chrey A3 sedan,sedan
0c929a7c6c67d7,dataset/image/75/1657/2011/0c929a7c6c67d7.jpg,2011,front,"[76.0, 115.0, 813.0, 510.0]",Chrey,Chrey A3 sedan,sedan
fa91850f2e193f,dataset/image/75/1657/2011/fa91850f2e193f.jpg,2011,front,"[211.0, 163.0, 839.0, 611.0]",Chrey,Chrey A3 sedan,sedan
17afe26236f17e,dataset/image/75/1668/2013/17afe26236f17e.jpg,2013,front,"[162.0, 102.0, 666.0, 471.0]",Chrey,Cowin 2,fastback
a1691312bf6587,dataset/image/75/1668/2013/a1691312bf6587.jpg,2013,front,"[164.0, 169.0, 740.0, 656.0]",Chrey,Cowin 2,fastback
c4ce4884330f0d,dataset/image/75/1668/2013/c4ce4884330f0d.jpg,2013,front,"[187.0, 1.0, 603.0, 383.0]",Chrey,Cowin 2,fastback
63b099755becb3,dataset/image/75/1668/2013/63b099755becb3.jpg,2013,front,"[90.0, 200.0, 756.0, 836.0]",Chrey,Cowin 2,fastback
4fe6dacb38e7f2,dataset/image/75/1668/2013/4fe6dacb38e7f2.jpg,2013,front,"[163.0, 59.0, 662.0, 504.0]",Chrey,Cowin 2,fastback
cd2b82c55e7f7a,dataset/image/75/1668/2013/cd2b82c55e7f7a.jpg,2013,front,"[202.0, 1.0, 605.0, 388.0]",Chrey,Cowin 2,fastback
833eb8c8809289,dataset/image/75/1668/2013/833eb8c8809289.jpg,2013,rear,"[131.0, 89.0, 650.0, 524.0]",Chrey,Cowin 2,fastback
5cfa127dfd8d5d,dataset/image/75/1668/2013/5cfa127dfd8d5d.jpg,2013,front,"[145.0, 35.0, 616.0, 460.0]",Chrey,Cowin 2,fastback
be46f5d53e3a32,dataset/image/75/1668/2013/be46f5d53e3a32.jpg,2013,rear,"[224.0, 98.0, 510.0, 347.0]",Chrey,Cowin 2,fastback
800303cb7a8771,dataset/image/75/1668/2013/800303cb7a8771.jpg,2013,front,"[208.0, 165.0, 583.0, 502.0]",Chrey,Cowin 2,fastback
4dc89fc005a289,dataset/image/75/1668/2013/4dc89fc005a289.jpg,2013,rear,"[198.0, 95.0, 610.0, 449.0]",Chrey,Cowin 2,fastback
2d64e9a144b7af,dataset/image/75/1668/2013/2d64e9a144b7af.jpg,2013,front,"[154.0, 144.0, 618.0, 469.0]",Chrey,Cowin 2,fastback
ea360957e2b6b0,dataset/image/75/1668/2013/ea360957e2b6b0.jpg,2013,rear,"[260.0, 117.0, 622.0, 419.0]",Chrey,Cowin 2,fastback
7a9582f867546c,dataset/image/75/1668/2013/7a9582f867546c.jpg,2013,front,"[213.0, 44.0, 594.0, 392.0]",Chrey,Cowin 2,fastback
43e9fca03c991c,dataset/image/75/1668/2013/43e9fca03c991c.jpg,2013,front,"[87.0, 91.0, 673.0, 491.0]",Chrey,Cowin 2,fastback
76c28e523d8a56,dataset/image/75/1668/2013/76c28e523d8a56.jpg,2013,rear,"[85.0, 68.0, 675.0, 560.0]",Chrey,Cowin 2,fastback
d708d765289c9f,dataset/image/75/1668/2013/d708d765289c9f.jpg,2013,front,"[108.0, 85.0, 665.0, 491.0]",Chrey,Cowin 2,fastback
db2798d7f32c8c,dataset/image/75/1668/2013/db2798d7f32c8c.jpg,2013,front,"[140.0, 248.0, 635.0, 701.0]",Chrey,Cowin 2,fastback
ee19de02811bd7,dataset/image/75/1668/2013/ee19de02811bd7.jpg,2013,front,"[194.0, 68.0, 563.0, 374.0]",Chrey,Cowin 2,fastback
3ffdb62415ad52,dataset/image/75/1668/2013/3ffdb62415ad52.jpg,2013,rear,"[227.0, 38.0, 638.0, 394.0]",Chrey,Cowin 2,fastback
36e8c03942a1a7,dataset/image/75/1668/2014/36e8c03942a1a7.jpg,2014,rear,"[198.0, 143.0, 597.0, 483.0]",Chrey,Cowin 2,fastback
476bf4d0f17a5a,dataset/image/75/1668/2012/476bf4d0f17a5a.jpg,2012,front,"[143.0, 98.0, 789.0, 583.0]",Chrey,Cowin 2,fastback
2b9d4840f81eb6,dataset/image/75/1668/2012/2b9d4840f81eb6.jpg,2012,front,"[159.0, 189.0, 733.0, 613.0]",Chrey,Cowin 2,fastback
970ec510bda270,dataset/image/75/1668/2012/970ec510bda270.jpg,2012,front,"[169.0, 149.0, 733.0, 570.0]",Chrey,Cowin 2,fastback
